Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 14:47:27.73,IMU,-42.48,-6.35,-987.30,-0.51,-0.85,-0.36,15.30,45.30,-33.75,28.0
2026/04/13 14:47:27.83,IMU,-31.25,-5.86,-974.12,-0.55,-1.30,-3.85,15.30,44.85,-34.80,28.0
2026/04/13 14:47:27.93,IMU,-34.18,-0.49,-976.07,0.28,-0.34,-3.01,15.60,44.85,-34.80,27.9
2026/04/13 14:47:28.03,IMU,-38.57,2.93,-984.86,0.94,0.15,-0.83,13.95,45.15,-33.15,28.0
2026/04/13 14:47:28.13,IMU,-33.20,4.88,-974.61,1.66,-0.97,2.04,15.30,44.55,-33.75,28.2
2026/04/13 14:47:28.23,IMU,-37.60,-3.91,-963.87,-0.44,-0.63,0.24,10.95,44.25,-31.20,27.9
2026/04/13 14:47:28.33,IMU,-25.88,-7.32,-967.29,0.20,0.12,0.27,15.30,46.35,-33.00,27.8
2026/04/13 14:47:28.43,IMU,-39.06,-0.49,-979.49,-0.71,0.53,-0.81,14.55,45.30,-33.30,28.2
2026/04/13 14:47:28.53,IMU,-12.70,-6.35,-976.56,-0.44,0.47,1.19,15.15,43.65,-33.60,28.2
2026/04/13 14:47:28.63,IMU,-32.23,-1.46,-982.42,-1.03,0.23,0.69,14.55,45.30,-34.05,28.3
2026/04/13 14:47:28.73,IMU,-29.79,-10.25,-964.84,-0.60,-0.52,0.73,15.45,45.45,-33.60,28.0
2026/04/13 14:47:28.83,IMU,-31.74,-7.32,-977.05,-1.17,-0.31,-0.05,14.85,44.55,-35.10,28.3
2026/04/13 14:47:28.93,IMU,-41.02,2.44,-968.75,2.34,-0.25,0.53,13.80,44.25,-34.05,28.4
2026/04/13 14:47:29.04,IMU,-30.27,0.49,-979.98,-0.04,0.99,-0.34,14.25,43.80,-34.05,28.0
2026/04/13 14:47:29.14,IMU,-19.53,3.42,-986.33,-1.50,0.56,0.18,14.70,43.20,-34.65,28.2
2026/04/13 14:47:29.24,IMU,-30.76,10.25,-986.82,0.21,-1.58,-4.16,10.95,42.75,-29.85,28.2
2026/04/13 14:47:29.34,IMU,-23.93,-4.39,-967.29,-0.02,-1.57,0.50,15.45,44.40,-34.95,27.9
2026/04/13 14:47:29.44,IMU,-39.06,1.46,-982.91,-1.72,-1.11,0.25,15.75,45.15,-35.25,28.0
2026/04/13 14:47:29.54,IMU,-34.18,2.44,-972.66,0.56,-0.77,0.78,15.30,45.30,-33.75,28.1
2026/04/13 14:47:29.64,IMU,-46.39,0.98,-973.14,-1.50,0.14,-1.13,14.25,45.60,-34.80,28.4
2026/04/13 14:47:29.74,IMU,-29.30,-8.30,-973.63,-0.82,0.47,2.93,15.30,46.05,-34.05,28.2
